[4.24522579e-01 8.28909099e-01 5.93439381e-07],[ 0.49869502  0.79619217 -0.03572818],[ 0.55331469  0.72557908 -0.05087148],[ 0.5874362   0.6546694  -0.06316673],[ 0.62489855  0.60301536 -0.0746474 ],[ 0.48930508  0.5823189  -0.02187892],[ 0.51156056  0.4880977  -0.03883474],[ 0.52265334  0.43113047 -0.05388664],[ 0.5304358   0.38217396 -0.06550922],[ 0.44584543  0.570611   -0.01848995],[ 0.45756331  0.46680695 -0.03370512],[ 0.46287492  0.39996928 -0.04902932],[ 0.46535677  0.34493229 -0.06041829],[ 0.4043304   0.58164668 -0.01997423],[ 0.39786926  0.48132437 -0.03818053],[ 0.39517134  0.4182466  -0.05385177],[ 0.39397687  0.36360079 -0.06422951],[ 0.36490205  0.61175889 -0.02476284],[ 0.34288004  0.53872299 -0.04498163],[ 0.32816395  0.48798624 -0.05680314],[ 0.31713215  0.43876213 -0.06368951]
[4.30570602e-01 8.27702880e-01 5.54102598e-07],[ 0.50236237  0.79120719 -0.03341211],[ 0.55474097  0.71729696 -0.04699285],[ 0.5888685   0.64838791 -0.05819359],[ 0.62538266  0.60022569 -0.06862928],[ 0.49105296  0.58050984 -0.02129569],[ 0.51078928  0.48716062 -0.03905145],[ 0.52134359  0.43057883 -0.05464407],[ 0.52948087  0.38197032 -0.06643376],[ 0.4469018   0.56949282 -0.01941875],[ 0.45685783  0.46607569 -0.03501353],[ 0.46304947  0.4000563  -0.04981648],[ 0.46691498  0.34562787 -0.06074632],[ 0.40492016  0.58149213 -0.02233075],[ 0.39824539  0.48079729 -0.0407384 ],[ 0.396447    0.41835856 -0.05582654],[ 0.39657924  0.36419755 -0.06577882],[ 0.36556703  0.61275715 -0.02848371],[ 0.34359753  0.54023272 -0.04883249],[ 0.32922685  0.48935711 -0.06040966],[ 0.31895009  0.43936464 -0.06717216]
[4.31323558e-01 8.28040421e-01 5.58196746e-07],[ 0.50295496  0.79103839 -0.03210641],[ 0.55428565  0.71708697 -0.0450776 ],[ 0.58830702  0.64807153 -0.05586988],[ 0.62437224  0.60133612 -0.06592603],[ 0.49120763  0.58148491 -0.0199743 ],[ 0.51208454  0.48753512 -0.03726117],[ 0.52283233  0.43081188 -0.05253318],[ 0.53085142  0.38261071 -0.06401744],[ 0.44700077  0.56990784 -0.01840888],[ 0.45735621  0.46566603 -0.0334855 ],[ 0.46378186  0.40022796 -0.04789002],[ 0.46795329  0.34689483 -0.05846553],[ 0.40476713  0.58145165 -0.02149195],[ 0.39853534  0.48075894 -0.03922488],[ 0.39680731  0.41864353 -0.05410288],[ 0.39705619  0.36548862 -0.06390871],[ 0.36508495  0.61223418 -0.02768733],[ 0.34333432  0.53973156 -0.04739592],[ 0.32885426  0.48901784 -0.05870335],[ 0.31839019  0.43969312 -0.06524207]
[4.32612509e-01 8.24203253e-01 5.47644618e-07],[ 0.50476074  0.7902469  -0.03391997],[ 0.55859178  0.71911639 -0.04765406],[ 0.59139532  0.64939499 -0.05904483],[ 0.62561703  0.59975237 -0.06976022],[ 0.49391863  0.58093697 -0.02082247],[ 0.5158695   0.48769021 -0.03830416],[ 0.52727473  0.43093047 -0.0531338 ],[ 0.53632754  0.38347003 -0.06437995],[ 0.45034426  0.56972235 -0.01831122],[ 0.45956856  0.46678203 -0.03465143],[ 0.46497989  0.40150407 -0.04965632],[ 0.46868482  0.34936711 -0.06051633],[ 0.40898448  0.58119512 -0.02068497],[ 0.40138638  0.47955397 -0.04042372],[ 0.39821297  0.41607177 -0.05642458],[ 0.39768368  0.3624604  -0.06674754],[ 0.36984265  0.61145794 -0.02619646],[ 0.34595495  0.53914648 -0.04805989],[ 0.33081532  0.48772711 -0.06109785],[ 0.32029444  0.43779424 -0.06869859]
[4.32312518e-01 8.23624074e-01 5.71324165e-07],[ 0.50481755  0.78977501 -0.03379009],[ 0.55764991  0.71919107 -0.04791763],[ 0.59142369  0.65126306 -0.05964242],[ 0.62702119  0.60181886 -0.07078818],[ 0.49411002  0.58175558 -0.0211815 ],[ 0.51526594  0.4890137  -0.03881701],[ 0.52624375  0.43265539 -0.05403811],[ 0.53443098  0.38483313 -0.0655631 ],[ 0.45075011  0.57052779 -0.01896813],[ 0.46109879  0.46794224 -0.03513993],[ 0.46689212  0.4023937  -0.05051128],[ 0.47025821  0.34930772 -0.06165801],[ 0.40878496  0.58205193 -0.02154095],[ 0.40137282  0.48181498 -0.04080178],[ 0.39858878  0.41896552 -0.05649232],[ 0.39789242  0.36464852 -0.0666559 ],[ 0.3691718   0.61238909 -0.0272241 ],[ 0.3464351   0.54021198 -0.04822172],[ 0.33200979  0.48939386 -0.0602248 ],[ 0.32178754  0.43917906 -0.06719525]
[4.34939384e-01 8.18631768e-01 5.33230661e-07],[ 0.50489259  0.77929515 -0.02844237],[ 0.55852669  0.70628023 -0.04020076],[ 0.59281266  0.64171457 -0.05035412],[ 0.62596917  0.59589744 -0.06036683],[ 0.49529138  0.5796203  -0.01922619],[ 0.51618373  0.48742789 -0.0361559 ],[ 0.52695209  0.43183547 -0.05047059],[ 0.53527981  0.3852284  -0.06114421],[ 0.45248482  0.56973237 -0.01931432],[ 0.46224922  0.46729365 -0.03447776],[ 0.46859977  0.40278417 -0.04896173],[ 0.4727675   0.351318   -0.05965136],[ 0.41112635  0.58137375 -0.0235737 ],[ 0.40421626  0.48112455 -0.04157417],[ 0.40231636  0.41878363 -0.05680332],[ 0.4022842   0.36617255 -0.06697582],[ 0.37201694  0.61122739 -0.03045205],[ 0.3489815   0.53876406 -0.05057553],[ 0.33387968  0.48886544 -0.06207773],[ 0.32250619  0.44059768 -0.06881492]
[4.33424205e-01 8.19179475e-01 5.48080607e-07],[ 0.50464982  0.7821995  -0.03090887],[ 0.55806744  0.71039104 -0.04378064],[ 0.59250224  0.64459753 -0.054522  ],[ 0.62653852  0.59703684 -0.06496681],[ 0.49484771  0.58130658 -0.02172452],[ 0.51559556  0.48906294 -0.03941608],[ 0.52634442  0.43319321 -0.05422452],[ 0.5341053   0.38551092 -0.06538679],[ 0.45244044  0.57065231 -0.0211131 ],[ 0.46289626  0.46883219 -0.03718311],[ 0.46877837  0.40402275 -0.05224463],[ 0.47186145  0.35067719 -0.06339096],[ 0.41081673  0.58263409 -0.02487214],[ 0.4050405   0.48199037 -0.04437399],[ 0.40267485  0.41932666 -0.0602471 ],[ 0.4015407   0.36536747 -0.07067471],[ 0.37092066  0.61341733 -0.03132778],[ 0.34795228  0.54059535 -0.05280584],[ 0.33298665  0.49090332 -0.06476041],[ 0.32152104  0.44239706 -0.07174883]
[4.34375346e-01 8.17688286e-01 5.57216936e-07],[ 0.50611949  0.78668666 -0.03511858],[ 0.55821133  0.71530592 -0.04917374],[ 0.59397686  0.64566481 -0.06029071],[ 0.62882978  0.59544647 -0.07079929],[ 0.49656445  0.58037937 -0.0241763 ],[ 0.51732987  0.48915824 -0.04197572],[ 0.52821022  0.43235618 -0.05691996],[ 0.5362348   0.38386664 -0.06845412],[ 0.45390493  0.56830478 -0.02096485],[ 0.46444052  0.46787301 -0.03711233],[ 0.46965176  0.40347001 -0.05204093],[ 0.47227803  0.3503558  -0.06321953],[ 0.41281548  0.5795036  -0.02251791],[ 0.40637287  0.48066974 -0.0419288 ],[ 0.40231508  0.41847599 -0.05791863],[ 0.39984876  0.36472413 -0.06857725],[ 0.37404552  0.60912639 -0.02726621],[ 0.35157567  0.53779048 -0.04883212],[ 0.33662081  0.48765713 -0.06186759],[ 0.32559821  0.43837258 -0.06976797]
[4.34235036e-01 8.19224119e-01 5.70899658e-07],[ 0.50620002  0.78725177 -0.03502553],[ 0.55727518  0.7156117  -0.04898484],[ 0.59294039  0.64626324 -0.06004087],[ 0.62880063  0.59571165 -0.07037442],[ 0.49640703  0.57919163 -0.02202695],[ 0.51721263  0.48837712 -0.03863858],[ 0.5282647   0.43230766 -0.05325843],[ 0.53593928  0.38399085 -0.06480133],[ 0.45382801  0.56785446 -0.01887191],[ 0.46531391  0.46807128 -0.03395332],[ 0.47070691  0.40431267 -0.04867369],[ 0.47303766  0.35140827 -0.05981301],[ 0.41243219  0.57958704 -0.02061722],[ 0.40659916  0.48086351 -0.03933812],[ 0.4037405   0.41916531 -0.054943  ],[ 0.40215558  0.36504841 -0.06534014],[ 0.37297004  0.60960114 -0.02560977],[ 0.35067984  0.53697395 -0.04671692],[ 0.33626729  0.48706648 -0.05921479],[ 0.32581842  0.4376972  -0.06674147]
[4.39835429e-01 8.17635775e-01 5.41705447e-07],[ 0.50862449  0.78333521 -0.03229405],[ 0.55968559  0.70985746 -0.04546476],[ 0.59463179  0.64243782 -0.05619472],[ 0.62981284  0.5944587  -0.06644093],[ 0.49630287  0.57962972 -0.02375098],[ 0.51794362  0.48807484 -0.04164269],[ 0.52962279  0.4331696  -0.05641088],[ 0.53827322  0.38606232 -0.06755628],[ 0.45420519  0.56899059 -0.02230232],[ 0.46475899  0.46677658 -0.03858002],[ 0.47055307  0.40201148 -0.05290234],[ 0.4732334   0.34896642 -0.06344052],[ 0.41394332  0.58098793 -0.0253463 ],[ 0.40671936  0.48109311 -0.04492684],[ 0.40364328  0.41910475 -0.060366  ],[ 0.40197939  0.3655988  -0.07039707],[ 0.37609395  0.6114608  -0.03130019],[ 0.35275152  0.53862023 -0.05278723],[ 0.33758453  0.48929444 -0.06489654],[ 0.32621354  0.4412722  -0.0719963 ]
